,tweet,attitude
8,Brilliant article #NoVaccineForMe #NoVaccinePassports https://t.co/Sctn2G0667,-1
9,"The fact that people are just getting this covid vaccine because they'll be able to ""travel"" again or they'll get a… https://t.co/w0euONMw8u",-1
10,This is looking very bad. #darkside #NoVaccinePassportsAnywhere #NoVaccineForMe #Nuremberg2 #NurembergCode… https://t.co/S56gQaC11F,-1
11,@Franhendersonx At the end off the day she was a british hero and never would have let europe treat us like this 🇬🇧… https://t.co/dyMsrQXXrr,-1
12,"You're going to need force to get this poison into me! So get your mindless police fuckwits armed and padded, they'… https://t.co/M5sIXgTev8",-1
13,"Astra Zenaca: It doesn't work but you can say you've had it!

#NoVaccine #NoVaccineForMe #NoExperiments… https://t.co/mh0QfonkBj",-1
14,"#NOVaccinePassports 
#NoVaccineForMe #CovidVaccine

I'm not telling 'you' not to have the Vaccine (you may have a s… https://t.co/xuSPduxqOE",-1
15,@inelliegant Is that about the same as a person would have of dying from #COVID19 if they were healthy and under 30… https://t.co/hfKcZTDgbO,-1
16,@Cx3650 The Government is hiding the death toll from the experimental genetic engineering jab aka #CovidVaccine Che… https://t.co/r9YKFCiwmf,-1
17,"I can't listen to @talkRADIO anymore, the relentless government adverts, @JuliaHB1 cheerleading the jab non stop fo… https://t.co/yzVi5D4K34",-1
18,I am there xxx #Freedom #NoVaccinePassportsAnywhere #NoVaccinePassport #novaccineforme #nurembergcode https://t.co/A5koa8TpFn,-1
19,"#novaccinepassports #novaccineforme #novaccinepassport WHO urges against vaccine passports, even for international… https://t.co/D5uSWntQlN",-1
20,@hrkbenowen #NoVaccineForMe #unmasked #unvaccinated and #unafraid My only moral obligation is to myself  🚫😷🚫🦠💉 https://t.co/cF7i8DNNpY,-1
21,@BokaroDc    @HemantSorenJMM why the district administration is not dispersing #Vaccines in Bermo and Chandrapura B… https://t.co/L9otdPQ0jR,-1
22,"And why should I get a vaccine that still doesn't prevent me from shedding a virus, that I have a chance of 98% sur… https://t.co/iXqkpsoxRw",-1
23,"The more commercials I see, the bigger the PR campaign, the more they advertise the jab as safe, the more I won’t e… https://t.co/vxVniePIr9",-1
24,"""It works and mAy sAvE yUr lIfE"" #NoVaccineForMe https://t.co/alIR3hYL0c https://t.co/cWBopCEQXE",-1
25,"Have you guys taken the vaccine challenge yet?

#COVID #COVID19 #Vaccination #VaccinesWork #NoVaccine… https://t.co/9IFJ0tC8DA",-1
26,"Yet the government is still peddling this shit in a vial.
#NoVaccineForMe 
#NoVaccinePassportsAnywhere https://t.co/aHeH87QxIW",-1
27,BREAKING: The University of Notre Dame has just made the COVID-19 vaccine mandatory for all students this fall seme… https://t.co/kDjHVbzdmo,-1
28,in one week or less we went from 80 and up to all adults.  I don't see massive response and line ups to get the jab… https://t.co/NbX2sgauQW,-1
29,He is not wrong.... Follow the data not the dates.... It is shambolic what is actually happening... 2020/21 the yea… https://t.co/jIxg6V7gib,-1
30,"Utter and total bollocks.... 3 weeks to flatten the curve, flattened several times and we are all fucked consistent… https://t.co/mY2BAzsuBk",-1
31,@BBCBreaking They’re slowly beginning to fail people! This is a confirmation just on how futile these vaccines are… https://t.co/q0mnotyXWe,-1
32,"@MaxFosterCNN You explained in the easiest way possible

 #NoVaccineForMe #takethevaccine
#antivaxxers #COVID19… https://t.co/Vozdj2nyHQ",-1
33,"@YardleyShooting  Had results of a £29 private blood test for Coronavirus antibodies...

Looks like my immune syste… https://t.co/zFaxrTKHUK",-1
34,Young 24yr old with serious heart problems ended up having a stroke after having the vaccine. She thinks it is just… https://t.co/kMgUbyJTmf,-1
35,@YardleyShooting The government and media totally underplay the serious side effects people are experiencing after… https://t.co/IjzYx5AIm1,-1
36,"@celliottability just said that we'll all have to follow #COVID19 restrictions until EVERYONE is vaccinated.

Well.… https://t.co/5yOgHxtBwy",-1
37,@BBCBreaking All the Anti-Vaxxers on this thread who spent the last year saying all figures from scientists are fak… https://t.co/ZzjRSBnU7a,-1
38,"If I see this prick on the street he best have his security with him!
Go fuck yourself snuifje!
#IkPrikHetNiet… https://t.co/FCdTJp0et8",-1
39,Are Possible Side Effects from a Shot FOR a virus/Flu  you are unlikely to get worth the Adverse Risks we are seein… https://t.co/c59pLvjSBI,-1
40,"@BettyJa08291909 #NOVaccinePassports 
#NoVaccinePassportsAnywhere
#NoVaccineForMe #CovidVaccine
#NoAppsNoVaccs

I'm… https://t.co/yl4rzXOZfN",-1
41,Herd immunity and good hygiene. Change my mind. #NoVaccineForMe #NoMoreMasks https://t.co/X63MEyUX1r,-1
42,#CovidVaccines  ‘A Jurassic Park Moment’ #NoVaccineForMe #NoVaccinePassportsAnywhere https://t.co/eHq7JIfUck,-1
43,It’s day 388 of 15-days to slow the spread. It’s day 10 of Ohio statewide authorized COVID-19 vaccination. #NoVaccineForMe #TheCakeIsALie 🍰,-1
44,No man can tell me what I can and cannot do with my body.  #NoVaccineForMe,-1
45,#ThisMorning Get the vaccine so you can have your life back.....oh wait no you can’t🤔 #NoVaccineForMe,-1
46,"How crazy is that?! And they call us so called conspiracy theorists crackers 😆 can't you see yet, its all part of t… https://t.co/1Km2L8Ltzs",-1
47,"@Bob_Loblaw1970 @Bee42681881 Never have and amazingly, still healthy, happy &amp; alive !
#nomask 
#nolockdown… https://t.co/NLxnzNYDZM",-1
48,@HegKong I have had all well proven vaccines in the past but I am unashamedly anti this vaccine. The more the gover… https://t.co/KhneWFXyDR,-1
49,"@Ericdun19416783 What's safe today, ain't safe tomorrow. I don't trust a word that comes out of his mouth -  or any… https://t.co/5fPQX0pgje",-1
50,"So now there is a ‘clear link’ between the vaccine and blood clots and Boris is still gonna allow it to go out?
Can… https://t.co/aLh0bBPCfA",-1
51,"Yes. Now is the time TO THINK.

THINK DAMMIT!

THINK!

The entirety of our existence requires THAT WE THINK!… https://t.co/St4kOQc6r2",-1
52,"THE NEW NORMAL
COVID19 Music Video
https://t.co/38A40H13Mi
via @YouTube #COVID19 
#CoronavirusPandemic… https://t.co/FQPj1ygT1b",-1
53,"Exactly. #NoVaccinePassportsAnywhere 
#NoVaccineForMe https://t.co/vOWjQLHbBx",-1
54,Seat upgrade.... #LFGM #NoVaccineForMe https://t.co/Kmf0AkVMQ3,-1
55,"One death from covid is to many we must #lockdown. 

Not sure how many deaths from the vaccine, oh well who cares l… https://t.co/8c5tkk4VCW",-1
56,"Aren't we done with this? FYI, PANDEMIC IS OVER. 🤷 A 2 year old that was eating? Really? What is wrong with people?… https://t.co/vA6F4yuyxW",-1
57,"@WeWillBeFree82 Hear, hear! Masks in the bin and that's where any tests will go too.  I gave up watching MSM months… https://t.co/Is3HERMD1R",-1
58,I wonder how this t-shirt is selling? #VaccinePassport #NoVaccineForMe #vaccinated #vaccines https://t.co/cggSaz4oSK,-1
59,@toadmeister I cannot understand how any #vaccine trials are being undertaken on under 17s. The old and vulnerable… https://t.co/tLAOjUDTfx,-1
60,"@Thesharecapita1 @Iromg @JuliaHB1 I totally agree, however, I have now turned it off too. Not because I don't like… https://t.co/5wM7uCsOqk",-1
61,So... just last week @fordnation was saying he didn't have enough vaccines so they had to be restricted to those 70… https://t.co/5AyaVtGTf2,-1
62,@bungeerush6 @xrptlrsem Never Mandatory unless you accept it. #IdoNotConsent #NoVaccinePassportsAnywhere #NoVaccinePassports #NoVaccineForMe,-1
63,"@EpochTimes I was never interested in cruising anyway.
#NoVaccineForMe",-1
64,Quit with this ridiculous mandate @GovofCO you've already received your money.. You do know that we know that this… https://t.co/HJkxjrliPr,-1
65,@GillianMcKeith Stop wearing your mask now. Break the ridiculous rules. Write to your MP to demand that the restric… https://t.co/24PEFXBZuA,-1
66,"Israel does not require/allow people that have had Covid to get vaccinated. Why? Could it be dangerous?

Should we… https://t.co/jNhnhuH0zs",-1
67,"Replying to @DalaiLama  

Dalai Lama,

Countless people have suffered and died from the Covid-19 'vaccines'.

If a… https://t.co/KMZKjNLpj5",-1
68,It’s day 387 of 15-days to slow the spread. It’s day 9 of Ohio statewide authorized COVID-19 vaccination. #NoVaccineForMe #TheCakeIsALie 🍰,-1
69,"@Carl_Ikeme @FA Thank you, Carl Ikeme, for speaking out against the Covid-19 passports.… https://t.co/lJwBcsZauf",-1
70,The flu has not disappeared. It has been rebranded as Covid-19. The politicians and the NHS are intentionally decei… https://t.co/0VuEqqak0x,-1
71,So ive had a cold for the last 5 days? Did i go run out and get a test or isolate? No because ive had the common co… https://t.co/JYs2tGATCv,-1
72,'The Corona Panic Is A Play. It Is Scam. It Is High Time We Understood that We're In The Midst Of Global Crime'.… https://t.co/1FH60pSdWa,-1
73,"Reject ""freedom passports""!
Reject fascism!
Reject ""green zones""!
Reject ""green passes""!… https://t.co/H8lngR0p0i",-1
74,WAKE UP FFS #NoTesting #NoCovidCertificates #NoVaccinePassportsAnywhere #NoVaccinePassports #NoVaccineForMe… https://t.co/Akia37Ml80,-1
75,@garethicke I'm pleased my 67 year old mother has the same opinion as me #NoVaccineForMe,-1
76,"So very true.

#vaccine 
#NoVaccineForMe 
#EnoughIsEnough https://t.co/Q3H4ZyoFIB",-1
77,This Video Reveals MHRA’s Yellow Card Site Where #CovidVaccine Deaths &amp; Adverse Reactions Are Reported… https://t.co/uWRh3i43wq,-1
78,"""NEVER BEFORE HAVE mRNA vaccines — such as the two-dose Pfizer/BioNTech and Moderna vaccines that have now received… https://t.co/MQ7iW08kXn",-1
79,"Jesus Christ, this poor woman!! In the US you can sue anyone for anything, she can't sue @moderna_tx because they,… https://t.co/nWTObtpjf4",-1
80,Good for him! #NoVaccineForMe #NoVaccine #NoVaccineCoercion https://t.co/DmDPzKpGMg,-1
81,"Vaccine pushers ..what is difficult to understand?
95% of 'vaccinated' people  show no or mild symptoms
95% non 'va… https://t.co/nVpEheSKA3",-1
82,"Quality Freudian slip from @MattHancock 😋

#SocialDistancing #SocialDistance #AntiSocialDistance #vaccination… https://t.co/SgYslSvtVW",-1
83,Ask yourself...why isn't the news telling the public the vaccine is an EXPERIMENT? They don't know the long term ef… https://t.co/tfP8Xz45Hw,-1
84,"@drdrew I'm going to make this very simple for you, my body my choice. 

#NoVaccineForMe",-1
85,Waiting for a class to start and the lady on the other side of this room is talking about how she got the vaccine a… https://t.co/XsPWCqyzqm,-1
86,So there were people who were sick with #COVID19 from Oct 2019 to March of 2020 that will never know if they had CO… https://t.co/Xsbccpjfm7,-1
87,"Run, baby, run! #novaccineforme https://t.co/fNKG6Ux9jb",-1
88,"@LegaliseF @LeilaniDowding I reject the tests, the vaccines, vaccine passports and vaccine certificates completely.… https://t.co/9WOqq1Ix7P",-1
89,Funny how that works ahah #NoVaccineForMe https://t.co/qrUy1pZNS5,-1
90,I am 1 million % the same. #NoVaccineForMe #NoVaccinePassportsAnywhere #NoVaccinePassports #coercivecontrol https://t.co/RzOOU4jGtf,-1
91,"And tonight, you *could* win your old life back 🙄 #WakeUp #NoVaccine #NoVaccineForMe https://t.co/PzA4rQjkc8",-1
92,"Exactly. I could not be more healthy, well other than lazy... and I am going to be discriminated against for saying… https://t.co/i2oeR1K0DS",-1
93,"Sign the petition: PETITION- We say NO to Vaxx-Passports! 
30 seconds of your time to help keep the rest of your li… https://t.co/NVr300JtBn",-1
94,"@MikeDeWine is making it clear that he will not let go of his Covid dictatorship unless he is removed from office,… https://t.co/41xLZfjjWK",-1
95,"You need to read this.

#NoVaccineForMe 

https://t.co/fer1FnFT4W",-1
96,@redamberblack Me and my mum. #NoVaccinePassports #nocrazytesting #NoVaccineForMe,-1
97,"If your heart says no, then follow it. 

Intuition knows best.

#NoVaccinePassesAnywhere #NoVaccineForMe",-1
98,"More ""leaders"" need to take notice of those that stand with the people!
#NoVaccinePassportsAnywhere #NoVaccineForMe… https://t.co/ZwGRaD04Ci",-1
99,You cannot test positive for a disease using a test that does not have the capacity to diagnose disease. The lockdo… https://t.co/jCoqGRwcHx,-1
100,@JasonDowsett @TruthWarrior81 Get the lads working again. Top man. #NoVaccinePassportsAnywhere #NoVaccineForMe #CommonSense,-1
101,Boris’s father says in this video clip that UK population should only be between 10-15 million. Deagel website has… https://t.co/po1fqH8YwM,-1
102,"""You'll still get your pint if you don't get vaccinated!""
Dr Michael Yeadon.

He's absolutely right if enough peopl… https://t.co/iJ4zCknPq9",-1
103,"It is not a vaccine!
It is an experiment &amp; you are the lab-rat!

#NoVaccineForMe #NoVaccinePassportsAnywhere #WakeUp https://t.co/xgXkbMAQhH",-1
104,"Healthy friends and family members are dangerous, billionaire sociopaths are the only ones who really love you.… https://t.co/9o4qqJJYA8",-1
105,"Perhaps his most important video blog yet...

https://t.co/EKCHPvAvq0

#DavidIcke #Depopulation… https://t.co/72uPVVskfX",-1
106,"More major companies need to step up like @Roost_Coffee
Scary fact is the majority won't because they are part of t… https://t.co/cnrmDtlor1",-1
107,"@aahrealbonsters Bonnie, pay attention, dollface. #jfc #NoVaccinePassportsAnywhere #NoVaccinePassport… https://t.co/ys2WbDJeIZ",-1
108,"Bonnie can’t be THIS stupid, can she?#NoVaccinePassportsAnywhere #NoVaccinePassport #NoVaccineForMe… https://t.co/2FZYHrQGZo",-1
109,"@MorningLiveSABC @SimzNcongwane #BreakingNews
Man's skin peeled off in reaction to #JohnsonAndJohnsonVaccine.
Why d… https://t.co/tkzzCj7hSW",-1
110,"@AteBotBo @MorningLiveSABC @SimzNcongwane 🤔🤔😂😂😂🤣🤣🤣
The best comment by far!
I agree 1000%
Vacations are much more h… https://t.co/MGFUE6KxRV",-1
111,"@Pampie59 @MorningLiveSABC @SimzNcongwane My sentiments exactly.
Its not science if you're not allowed to question… https://t.co/0z44J1hcWo",-1
112,@SiceloMbuyisa @MorningLiveSABC @SimzNcongwane It's already been confirmed as #JohnsonAndJohnsonVaccine human trial… https://t.co/vlytDfVvta,-1
113,"#BillGatesBioTerrorist 
#ExposedBillGates The Fleshy Satan.
#ArrestBillGates #SayNoToBillGates #NoVaccineNedded… https://t.co/PfAmypSCrR",-1
114,"@LLunga18 @MorningLiveSABC @SimzNcongwane @GovernmentZA What wave?
How many more ""waves"" will be created!
Ten? Twen… https://t.co/GKLsspYmA5",-1
115,Loonie Plotter &amp;  The Passport Of Doom https://t.co/7WNBSIekxX via @YouTube #NoVaccinePassports… https://t.co/x1fO7fvrKN,-1
116,"Well said.
#NoVaccineForMe #CancelStudentDebt @MorningLiveSABC @SimzNcongwane https://t.co/hcB8lSxvg3",-1
117,"Exactly.
Its just a waste of money by @tito_mboweni.
#NoVaccineForMe #CancelStudentDebt
#mornininglivesabc… https://t.co/TanbeNa87z",-1
118,"True.
#NoVaccineForMe #mornininglivesabc @SimzNcongwane @EFFSouthAfrica @MorningLiveSABC https://t.co/LscK90BD19",-1
119,"@duck4success786 @MorningLiveSABC @SimzNcongwane I agree fully.
Why do we need massively expensive WMC J&amp;J… https://t.co/iVIMqQEinG",-1
